Level,X,Y,height
0, 178, 96, 16
0, 179, 96, 16
0, 180, 96, 16
0, 181, 96, 16
0, 182, 96, 16
0, 183, 96, 16
0, 184, 96, 16
0, 185, 96, 16
0, 186, 96, 16
0, 187, 96, 16
0, 188, 96, 16
0, 189, 96, 16
0, 190, 96, 16
0, 191, 96, 16
0, 176, 97, 16
0, 177, 97, 16
0, 178, 97, 16
0, 179, 97, 16
0, 180, 97, 16
0, 181, 97, 16
0, 182, 97, 16
0, 183, 97, 16
0, 184, 97, 16
0, 185, 97, 16
0, 186, 97, 16
0, 187, 97, 16
0, 188, 97, 16
0, 189, 97, 16
0, 190, 97, 16
0, 191, 97, 16
0, 176, 98, 16
0, 177, 98, 16
0, 178, 98, 16
0, 179, 98, 16
0, 180, 98, 16
0, 181, 98, 16
0, 182, 98, 16
0, 183, 98, 16
0, 184, 98, 16
0, 185, 98, 16
0, 186, 98, 16
0, 187, 98, 16
0, 188, 98, 16
0, 189, 98, 16
0, 190, 98, 16
0, 191, 98, 16
0, 176, 99, 16
0, 177, 99, 16
0, 178, 99, 16
0, 179, 99, 16
0, 180, 99, 16
0, 181, 99, 16
0, 182, 99, 16
0, 183, 99, 16
0, 184, 99, 16
0, 185, 99, 16
0, 186, 99, 16
0, 187, 99, 16
0, 188, 99, 16
0, 189, 99, 16
0, 190, 99, 16
0, 191, 99, 16
0, 176, 100, 16
0, 177, 100, 16
0, 178, 100, 16
0, 179, 100, 16
0, 180, 100, 16
0, 181, 100, 16
0, 182, 100, 16
0, 183, 100, 16
0, 184, 100, 16
0, 185, 100, 16
0, 186, 100, 16
0, 187, 100, 16
0, 188, 100, 16
0, 189, 100, 16
0, 190, 100, 16
0, 191, 100, 16
0, 176, 101, 16
0, 177, 101, 16
0, 178, 101, 16
0, 179, 101, 16
0, 180, 101, 16
0, 181, 101, 16
0, 182, 101, 16
0, 183, 101, 16
0, 184, 101, 16
0, 185, 101, 16
0, 186, 101, 16
0, 187, 101, 16
0, 188, 101, 16
0, 189, 101, 16
0, 190, 101, 16
0, 191, 101, 16
0, 176, 102, 16
0, 177, 102, 16
0, 178, 102, 16
0, 179, 102, 16
0, 180, 102, 16
0, 181, 102, 16
0, 182, 102, 16
0, 183, 102, 16
0, 184, 102, 16
0, 185, 102, 16
0, 186, 102, 16
0, 187, 102, 16
0, 188, 102, 16
0, 189, 102, 16
0, 190, 102, 16
0, 191, 102, 16
0, 176, 103, 16
0, 177, 103, 16
0, 178, 103, 16
0, 179, 103, 16
0, 180, 103, 16
0, 181, 103, 16
0, 182, 103, 16
0, 183, 103, 16
0, 184, 103, 16
0, 185, 103, 16
0, 186, 103, 16
0, 187, 103, 16
0, 188, 103, 16
0, 189, 103, 16
0, 190, 103, 16
0, 191, 103, 16
0, 176, 104, 16
0, 177, 104, 16
0, 178, 104, 16
0, 179, 104, 16
0, 180, 104, 16
0, 181, 104, 16
0, 182, 104, 16
0, 183, 104, 16
0, 184, 104, 16
0, 185, 104, 16
0, 186, 104, 16
0, 187, 104, 16
0, 188, 104, 16
0, 189, 104, 16
0, 190, 104, 16
0, 191, 104, 16
0, 176, 105, 16
0, 177, 105, 16
0, 178, 105, 16
0, 179, 105, 16
0, 180, 105, 16
0, 181, 105, 16
0, 182, 105, 16
0, 183, 105, 16
0, 184, 105, 16
0, 185, 105, 16
0, 186, 105, 16
0, 187, 105, 16
0, 188, 105, 16
0, 189, 105, 16
0, 190, 105, 16
0, 191, 105, 31
0, 176, 106, 16
0, 177, 106, 16
0, 178, 106, 16
0, 179, 106, 16
0, 180, 106, 16
0, 181, 106, 16
0, 182, 106, 16
0, 183, 106, 16
0, 184, 106, 16
0, 185, 106, 16
0, 186, 106, 16
0, 187, 106, 16
0, 188, 106, 16
0, 189, 106, 16
0, 190, 106, 16
0, 191, 106, 31
0, 176, 107, 18
0, 177, 107, 18
0, 178, 107, 18
0, 179, 107, 18
0, 180, 107, 31
0, 181, 107, 31
0, 182, 107, 31
0, 183, 107, 31
0, 184, 107, 18
0, 185, 107, 18
0, 186, 107, 18
0, 187, 107, 18
0, 188, 107, 31
0, 189, 107, 31
0, 190, 107, 31
0, 191, 107, 31
0, 176, 108, 18
0, 177, 108, 18
0, 178, 108, 18
0, 179, 108, 18
0, 180, 108, 18
0, 181, 108, 18
0, 182, 108, 18
0, 183, 108, 18
0, 184, 108, 18
0, 185, 108, 18
0, 186, 108, 18
0, 187, 108, 18
0, 188, 108, 18
0, 189, 108, 18
0, 190, 108, 18
0, 191, 108, 18
0, 176, 109, 18
0, 177, 109, 18
0, 178, 109, 18
0, 179, 109, 18
0, 180, 109, 18
0, 181, 109, 18
0, 182, 109, 18
0, 183, 109, 18
0, 184, 109, 18
0, 185, 109, 18
0, 186, 109, 18
0, 187, 109, 18
0, 188, 109, 18
0, 189, 109, 18
0, 190, 109, 18
0, 191, 109, 18
0, 176, 110, 18
0, 177, 110, 18
0, 178, 110, 18
0, 179, 110, 18
0, 180, 110, 18
0, 181, 110, 18
0, 182, 110, 18
0, 183, 110, 18
0, 184, 110, 18
0, 185, 110, 18
0, 186, 110, 18
0, 187, 110, 18
0, 188, 110, 18
0, 189, 110, 18
0, 190, 110, 18
0, 191, 110, 18
0, 176, 111, 18
0, 177, 111, 18
0, 178, 111, 18
0, 179, 111, 18
0, 180, 111, 18
0, 181, 111, 18
0, 182, 111, 18
0, 183, 111, 18
0, 184, 111, 18
0, 185, 111, 18
0, 186, 111, 18
0, 187, 111, 18
0, 188, 111, 18
0, 189, 111, 18
0, 190, 111, 18
0, 191, 111, 18
0, 192, 96, 16
0, 193, 96, 16
0, 194, 96, 16
0, 195, 96, 16
0, 196, 96, 16
0, 197, 96, 18
0, 198, 96, 18
0, 199, 96, 18
0, 200, 96, 18
0, 201, 96, 18
0, 202, 96, 18
0, 203, 96, 18
0, 204, 96, 18
0, 205, 96, 18
0, 206, 96, 18
0, 207, 96, 18
0, 192, 97, 16
0, 193, 97, 16
0, 194, 97, 16
0, 195, 97, 16
0, 196, 97, 16
0, 197, 97, 18
0, 198, 97, 18
0, 199, 97, 18
0, 200, 97, 18
0, 201, 97, 18
0, 202, 97, 18
0, 203, 97, 18
0, 204, 97, 18
0, 205, 97, 18
0, 206, 97, 18
0, 207, 97, 18
0, 192, 98, 16
0, 193, 98, 16
0, 194, 98, 16
0, 195, 98, 16
0, 196, 98, 16
0, 197, 98, 31
0, 198, 98, 18
0, 199, 98, 18
0, 200, 98, 18
0, 201, 98, 18
0, 202, 98, 18
0, 203, 98, 18
0, 204, 98, 18
0, 205, 98, 18
0, 206, 98, 18
0, 207, 98, 18
0, 192, 99, 16
0, 193, 99, 16
0, 194, 99, 16
0, 195, 99, 16
0, 196, 99, 16
0, 197, 99, 31
0, 198, 99, 18
0, 199, 99, 18
0, 200, 99, 18
0, 201, 99, 18
0, 202, 99, 18
0, 203, 99, 18
0, 204, 99, 18
0, 205, 99, 18
0, 206, 99, 18
0, 207, 99, 18
0, 192, 100, 16
0, 193, 100, 16
0, 194, 100, 16
0, 195, 100, 16
0, 196, 100, 16
0, 197, 100, 31
0, 198, 100, 18
0, 199, 100, 18
0, 200, 100, 18
0, 201, 100, 18
0, 202, 100, 18
0, 203, 100, 18
0, 204, 100, 18
0, 205, 100, 18
0, 206, 100, 18
0, 207, 100, 18
0, 192, 101, 16
0, 193, 101, 16
0, 194, 101, 16
0, 195, 101, 16
0, 196, 101, 16
0, 197, 101, 31
0, 198, 101, 18
0, 199, 101, 18
0, 200, 101, 18
0, 201, 101, 18
0, 202, 101, 18
0, 203, 101, 18
0, 204, 101, 18
0, 205, 101, 18
0, 206, 101, 18
0, 207, 101, 18
0, 192, 102, 16
0, 193, 102, 16
0, 194, 102, 16
0, 195, 102, 16
0, 196, 102, 16
0, 197, 102, 18
0, 198, 102, 18
0, 199, 102, 18
0, 200, 102, 18
0, 201, 102, 18
0, 202, 102, 18
0, 203, 102, 18
0, 204, 102, 18
0, 205, 102, 18
0, 206, 102, 18
0, 207, 102, 18
0, 192, 103, 16
0, 193, 103, 16
0, 194, 103, 16
0, 195, 103, 16
0, 196, 103, 16
0, 197, 103, 18
0, 198, 103, 18
0, 199, 103, 18
0, 200, 103, 18
0, 201, 103, 18
0, 202, 103, 18
0, 203, 103, 18
0, 204, 103, 18
0, 205, 103, 18
0, 206, 103, 18
0, 207, 103, 18
0, 192, 104, 16
0, 193, 104, 16
0, 194, 104, 16
0, 195, 104, 16
0, 196, 104, 16
0, 197, 104, 18
0, 198, 104, 18
0, 199, 104, 18
0, 200, 104, 18
0, 201, 104, 18
0, 202, 104, 18
0, 203, 104, 18
0, 204, 104, 18
0, 205, 104, 18
0, 206, 104, 18
0, 207, 104, 18
0, 192, 105, 17
0, 193, 105, 17
0, 194, 105, 17
0, 195, 105, 17
0, 196, 105, 17
0, 197, 105, 18
0, 198, 105, 18
0, 199, 105, 18
0, 200, 105, 18
0, 201, 105, 18
0, 202, 105, 18
0, 203, 105, 18
0, 204, 105, 18
0, 205, 105, 18
0, 206, 105, 18
0, 207, 105, 18
0, 192, 106, 18
0, 193, 106, 18
0, 194, 106, 18
0, 195, 106, 18
0, 196, 106, 18
0, 197, 106, 18
0, 198, 106, 18
0, 199, 106, 18
0, 200, 106, 18
0, 201, 106, 18
0, 202, 106, 18
0, 203, 106, 18
0, 204, 106, 18
0, 205, 106, 18
0, 206, 106, 18
0, 207, 106, 18
0, 192, 107, 18
0, 193, 107, 18
0, 194, 107, 18
0, 195, 107, 18
0, 196, 107, 18
0, 197, 107, 31
0, 198, 107, 18
0, 199, 107, 18
0, 200, 107, 18
0, 201, 107, 18
0, 202, 107, 18
0, 203, 107, 18
0, 204, 107, 18
0, 205, 107, 18
0, 206, 107, 18
0, 207, 107, 18
0, 192, 108, 18
0, 193, 108, 18
0, 194, 108, 18
0, 195, 108, 18
0, 196, 108, 18
0, 197, 108, 18
0, 198, 108, 18
0, 199, 108, 18
0, 200, 108, 18
0, 201, 108, 18
0, 202, 108, 18
0, 203, 108, 18
0, 204, 108, 18
0, 205, 108, 18
0, 206, 108, 18
0, 207, 108, 18
0, 192, 109, 18
0, 193, 109, 18
0, 194, 109, 18
0, 195, 109, 18
0, 196, 109, 18
0, 197, 109, 18
0, 198, 109, 18
0, 199, 109, 18
0, 200, 109, 18
0, 201, 109, 18
0, 202, 109, 18
0, 203, 109, 18
0, 204, 109, 18
0, 205, 109, 18
0, 206, 109, 18
0, 207, 109, 18
0, 192, 110, 18
0, 193, 110, 18
0, 194, 110, 18
0, 195, 110, 18
0, 196, 110, 18
0, 197, 110, 18
0, 198, 110, 18
0, 199, 110, 18
0, 200, 110, 18
0, 201, 110, 18
0, 202, 110, 18
0, 203, 110, 18
0, 204, 110, 18
0, 205, 110, 18
0, 206, 110, 18
0, 207, 110, 18
0, 192, 111, 18
0, 193, 111, 18
0, 194, 111, 18
0, 195, 111, 18
0, 196, 111, 18
0, 197, 111, 18
0, 198, 111, 18
0, 199, 111, 18
0, 200, 111, 18
0, 201, 111, 18
0, 202, 111, 18
0, 203, 111, 18
0, 204, 111, 18
0, 205, 111, 18
0, 206, 111, 18
0, 207, 111, 18
0, 48, 112, 18
0, 49, 112, 18
0, 50, 112, 18
0, 51, 112, 18
0, 52, 112, 18
0, 53, 112, 18
0, 54, 112, 18
0, 55, 112, 18
0, 56, 112, 18
0, 57, 112, 18
0, 58, 112, 30
0, 59, 112, 30
0, 60, 112, 30
0, 61, 112, 30
0, 62, 112, 30
0, 63, 112, 30
0, 48, 113, 18
0, 49, 113, 18
0, 50, 113, 18
0, 51, 113, 18
0, 52, 113, 18
0, 53, 113, 18
0, 54, 113, 18
0, 55, 113, 18
0, 56, 113, 18
0, 57, 113, 18
0, 58, 113, 30
0, 59, 113, 30
0, 60, 113, 30
0, 61, 113, 30
0, 62, 113, 30
0, 63, 113, 30
0, 48, 114, 18
0, 49, 114, 18
0, 50, 114, 18
0, 51, 114, 18
0, 52, 114, 18
0, 53, 114, 18
0, 54, 114, 18
0, 55, 114, 18
0, 56, 114, 18
0, 57, 114, 18
0, 58, 114, 30
0, 59, 114, 30
0, 60, 114, 30
0, 61, 114, 30
0, 62, 114, 30
0, 63, 114, 30
0, 48, 115, 18
0, 49, 115, 18
0, 50, 115, 18
0, 51, 115, 18
0, 52, 115, 18
0, 53, 115, 18
0, 54, 115, 18
0, 55, 115, 18
0, 56, 115, 18
0, 57, 115, 18
0, 58, 115, 30
0, 59, 115, 30
0, 60, 115, 30
0, 61, 115, 30
0, 62, 115, 30
0, 63, 115, 30
0, 48, 116, 18
0, 49, 116, 18
0, 50, 116, 18
0, 51, 116, 18
0, 52, 116, 18
0, 53, 116, 18
0, 54, 116, 18
0, 55, 116, 18
0, 56, 116, 18
0, 57, 116, 18
0, 58, 116, 16
0, 59, 116, 16
0, 60, 116, 16
0, 61, 116, 16
0, 62, 116, 16
0, 63, 116, 16
0, 48, 117, 18
0, 49, 117, 18
0, 50, 117, 18
0, 51, 117, 18
0, 52, 117, 18
0, 53, 117, 18
0, 54, 117, 18
0, 55, 117, 18
0, 56, 117, 18
0, 57, 117, 18
0, 58, 117, 16
0, 59, 117, 16
0, 60, 117, 16
0, 61, 117, 16
0, 62, 117, 16
0, 63, 117, 16
0, 48, 118, 18
0, 49, 118, 18
0, 50, 118, 18
0, 51, 118, 18
0, 52, 118, 18
0, 53, 118, 18
0, 54, 118, 18
0, 55, 118, 18
0, 56, 118, 18
0, 57, 118, 18
0, 58, 118, 17
0, 59, 118, 17
0, 60, 118, 17
0, 61, 118, 17
0, 62, 118, 17
0, 63, 118, 17
0, 48, 119, 18
0, 49, 119, 18
0, 50, 119, 18
0, 51, 119, 18
0, 52, 119, 18
0, 53, 119, 18
0, 54, 119, 18
0, 55, 119, 18
0, 56, 119, 18
0, 57, 119, 18
0, 58, 119, 18
0, 59, 119, 18
0, 60, 119, 18
0, 61, 119, 18
0, 62, 119, 18
0, 63, 119, 18
0, 48, 120, 19
0, 49, 120, 19
0, 50, 120, 19
0, 51, 120, 19
0, 52, 120, 30
0, 53, 120, 20
0, 54, 120, 20
0, 55, 120, 20
0, 56, 120, 20
0, 57, 120, 22
0, 58, 120, 19
0, 59, 120, 19
0, 60, 120, 19
0, 61, 120, 19
0, 62, 120, 19
0, 63, 120, 19
0, 48, 121, 20
0, 49, 121, 20
0, 50, 121, 20
0, 51, 121, 20
0, 52, 121, 30
0, 53, 121, 20
0, 54, 121, 20
0, 55, 121, 20
0, 56, 121, 20
0, 57, 121, 22
0, 58, 121, 20
0, 59, 121, 20
0, 60, 121, 20
0, 61, 121, 20
0, 62, 121, 20
0, 63, 121, 20
0, 48, 122, 20
0, 49, 122, 20
0, 50, 122, 20
0, 51, 122, 20
0, 52, 122, 20
0, 53, 122, 20
0, 54, 122, 20
0, 55, 122, 20
0, 56, 122, 20
0, 57, 122, 20
0, 58, 122, 20
0, 59, 122, 20
0, 60, 122, 20
0, 61, 122, 20
0, 62, 122, 20
0, 63, 122, 20
0, 48, 123, 20
0, 49, 123, 20
0, 50, 123, 20
0, 51, 123, 20
0, 52, 123, 20
0, 53, 123, 20
0, 54, 123, 20
0, 55, 123, 20
0, 56, 123, 20
0, 57, 123, 20
0, 58, 123, 20
0, 59, 123, 20
0, 60, 123, 20
0, 61, 123, 20
0, 62, 123, 20
0, 63, 123, 20
0, 48, 124, 20
0, 49, 124, 20
0, 50, 124, 20
0, 51, 124, 20
0, 52, 124, 20
0, 53, 124, 20
0, 54, 124, 20
0, 55, 124, 20
0, 56, 124, 20
0, 57, 124, 20
0, 58, 124, 20
0, 59, 124, 20
0, 60, 124, 20
0, 61, 124, 20
0, 62, 124, 20
0, 63, 124, 20
0, 48, 125, 20
0, 49, 125, 20
0, 50, 125, 20
0, 51, 125, 20
0, 52, 125, 20
0, 53, 125, 20
0, 54, 125, 20
0, 55, 125, 20
0, 56, 125, 20
0, 57, 125, 20
0, 58, 125, 20
0, 59, 125, 20
0, 60, 125, 20
0, 61, 125, 20
0, 62, 125, 20
0, 63, 125, 20
0, 48, 126, 16
0, 49, 126, 16
0, 50, 126, 16
0, 51, 126, 16
0, 52, 126, 16
0, 53, 126, 16
0, 54, 126, 16
0, 55, 126, 16
0, 56, 126, 16
0, 57, 126, 16
0, 58, 126, 16
0, 59, 126, 16
0, 60, 126, 16
0, 61, 126, 16
0, 62, 126, 16
0, 63, 126, 16
0, 48, 127, 16
0, 49, 127, 16
0, 50, 127, 16
0, 51, 127, 16
0, 52, 127, 16
0, 53, 127, 16
0, 54, 127, 16
0, 55, 127, 16
0, 56, 127, 16
0, 57, 127, 16
0, 58, 127, 16
0, 59, 127, 16
0, 60, 127, 16
0, 61, 127, 16
0, 62, 127, 16
0, 63, 127, 16
0, 64, 112, 31
0, 65, 112, 31
0, 66, 112, 30
0, 67, 112, 30
0, 68, 112, 30
0, 69, 112, 30
0, 70, 112, 16
0, 71, 112, 16
0, 72, 112, 16
0, 73, 112, 16
0, 74, 112, 16
0, 75, 112, 16
0, 76, 112, 16
0, 77, 112, 16
0, 78, 112, 16
0, 79, 112, 16
0, 64, 113, 31
0, 65, 113, 31
0, 66, 113, 30
0, 67, 113, 30
0, 68, 113, 30
0, 69, 113, 30
0, 70, 113, 16
0, 71, 113, 16
0, 72, 113, 16
0, 73, 113, 16
0, 74, 113, 16
0, 75, 113, 16
0, 76, 113, 16
0, 77, 113, 16
0, 78, 113, 16
0, 79, 113, 16
0, 64, 114, 31
0, 65, 114, 31
0, 66, 114, 30
0, 67, 114, 30
0, 68, 114, 30
0, 69, 114, 30
0, 70, 114, 16
0, 71, 114, 16
0, 72, 114, 16
0, 73, 114, 16
0, 74, 114, 16
0, 75, 114, 16
0, 76, 114, 16
0, 77, 114, 16
0, 78, 114, 16
0, 79, 114, 16
0, 64, 115, 31
0, 65, 115, 31
0, 66, 115, 30
0, 67, 115, 30
0, 68, 115, 30
0, 69, 115, 30
0, 70, 115, 16
0, 71, 115, 16
0, 72, 115, 16
0, 73, 115, 16
0, 74, 115, 16
0, 75, 115, 16
0, 76, 115, 16
0, 77, 115, 16
0, 78, 115, 16
0, 79, 115, 16
0, 64, 116, 16
0, 65, 116, 16
0, 66, 116, 16
0, 67, 116, 16
0, 68, 116, 16
0, 69, 116, 16
0, 70, 116, 16
0, 71, 116, 16
0, 72, 116, 16
0, 73, 116, 16
0, 74, 116, 16
0, 75, 116, 16
0, 76, 116, 16
0, 77, 116, 16
0, 78, 116, 16
0, 79, 116, 16
0, 64, 117, 16
0, 65, 117, 16
0, 66, 117, 16
0, 67, 117, 16
0, 68, 117, 16
0, 69, 117, 16
0, 70, 117, 16
0, 71, 117, 16
0, 72, 117, 16
0, 73, 117, 16
0, 74, 117, 16
0, 75, 117, 16
0, 76, 117, 16
0, 77, 117, 16
0, 78, 117, 16
0, 79, 117, 16
0, 64, 118, 16
0, 65, 118, 16
0, 66, 118, 16
0, 67, 118, 16
0, 68, 118, 16
0, 69, 118, 16
0, 70, 118, 16
0, 71, 118, 16
0, 72, 118, 16
0, 73, 118, 16
0, 74, 118, 16
0, 75, 118, 16
0, 76, 118, 16
0, 77, 118, 16
0, 78, 118, 16
0, 79, 118, 16
0, 64, 119, 16
0, 65, 119, 16
0, 66, 119, 16
0, 67, 119, 16
0, 68, 119, 16
0, 69, 119, 16
0, 70, 119, 16
0, 71, 119, 16
0, 72, 119, 16
0, 73, 119, 16
0, 74, 119, 16
0, 75, 119, 16
0, 76, 119, 16
0, 77, 119, 16
0, 78, 119, 16
0, 79, 119, 16
0, 64, 120, 22
0, 65, 120, 20
0, 66, 120, 20
0, 67, 120, 20
0, 68, 120, 20
0, 69, 120, 20
0, 70, 120, 16
0, 71, 120, 16
0, 72, 120, 16
0, 73, 120, 16
0, 74, 120, 16
0, 75, 120, 16
0, 76, 120, 16
0, 77, 120, 16
0, 78, 120, 16
0, 79, 120, 16
0, 64, 121, 22
0, 65, 121, 20
0, 66, 121, 20
0, 67, 121, 20
0, 68, 121, 20
0, 69, 121, 20
0, 70, 121, 16
0, 71, 121, 16
0, 72, 121, 16
0, 73, 121, 16
0, 74, 121, 16
0, 75, 121, 16
0, 76, 121, 16
0, 77, 121, 16
0, 78, 121, 16
0, 79, 121, 16
0, 64, 122, 20
0, 65, 122, 20
0, 66, 122, 20
0, 67, 122, 20
0, 68, 122, 20
0, 69, 122, 20
0, 70, 122, 20
0, 71, 122, 19
0, 72, 122, 18
0, 73, 122, 17
0, 74, 122, 16
0, 75, 122, 16
0, 76, 122, 16
0, 77, 122, 16
0, 78, 122, 16
0, 79, 122, 16
0, 64, 123, 20
0, 65, 123, 20
0, 66, 123, 20
0, 67, 123, 20
0, 68, 123, 20
0, 69, 123, 20
0, 70, 123, 20
0, 71, 123, 19
0, 72, 123, 18
0, 73, 123, 17
0, 74, 123, 16
0, 75, 123, 16
0, 76, 123, 16
0, 77, 123, 16
0, 78, 123, 16
0, 79, 123, 16
0, 64, 124, 20
0, 65, 124, 20
0, 66, 124, 20
0, 67, 124, 20
0, 68, 124, 20
0, 69, 124, 20
0, 70, 124, 20
0, 71, 124, 19
0, 72, 124, 18
0, 73, 124, 17
0, 74, 124, 16
0, 75, 124, 16
0, 76, 124, 16
0, 77, 124, 16
0, 78, 124, 16
0, 79, 124, 16
0, 64, 125, 20
0, 65, 125, 20
0, 66, 125, 20
0, 67, 125, 20
0, 68, 125, 20
0, 69, 125, 20
0, 70, 125, 20
0, 71, 125, 19
0, 72, 125, 18
0, 73, 125, 17
0, 74, 125, 16
0, 75, 125, 16
0, 76, 125, 16
0, 77, 125, 16
0, 78, 125, 16
0, 79, 125, 16
0, 64, 126, 16
0, 65, 126, 16
0, 66, 126, 16
0, 67, 126, 16
0, 68, 126, 16
0, 69, 126, 16
0, 70, 126, 16
0, 71, 126, 16
0, 72, 126, 16
0, 73, 126, 16
0, 74, 126, 30
0, 75, 126, 30
0, 76, 126, 30
0, 77, 126, 30
0, 78, 126, 30
0, 79, 126, 30
0, 64, 127, 16
0, 65, 127, 16
0, 66, 127, 16
0, 67, 127, 16
0, 68, 127, 16
0, 69, 127, 16
0, 70, 127, 16
0, 71, 127, 16
0, 72, 127, 16
0, 73, 127, 16
0, 74, 127, 30
0, 75, 127, 30
0, 76, 127, 30
0, 77, 127, 30
0, 78, 127, 30
0, 79, 127, 30
0, 80, 112, 16
0, 81, 112, 16
0, 82, 112, 20
0, 83, 112, 20
0, 84, 112, 20
0, 85, 112, 20
0, 86, 112, 30
0, 87, 112, 30
0, 88, 112, 30
0, 89, 112, 30
0, 90, 112, 30
0, 91, 112, 30
0, 92, 112, 30
0, 93, 112, 30
0, 94, 112, 30
0, 95, 112, 30
0, 80, 113, 16
0, 81, 113, 16
0, 82, 113, 20
0, 83, 113, 20
0, 84, 113, 20
0, 85, 113, 20
0, 86, 113, 30
0, 87, 113, 30
0, 88, 113, 30
0, 89, 113, 30
0, 90, 113, 30
0, 91, 113, 30
0, 92, 113, 30
0, 93, 113, 30
0, 94, 113, 30
0, 95, 113, 30
0, 80, 114, 16
0, 81, 114, 16
0, 82, 114, 30
0, 83, 114, 30
0, 84, 114, 30
0, 85, 114, 30
0, 86, 114, 30
0, 87, 114, 30
0, 88, 114, 30
0, 89, 114, 30
0, 90, 114, 30
0, 91, 114, 30
0, 92, 114, 30
0, 93, 114, 30
0, 94, 114, 30
0, 95, 114, 30
0, 80, 115, 16
0, 81, 115, 16
0, 82, 115, 30
0, 83, 115, 30
0, 84, 115, 30
0, 85, 115, 30
0, 86, 115, 30
0, 87, 115, 30
0, 88, 115, 30
0, 89, 115, 30
0, 90, 115, 30
0, 91, 115, 30
0, 92, 115, 30
0, 93, 115, 30
0, 94, 115, 30
0, 95, 115, 30
0, 80, 116, 16
0, 81, 116, 16
0, 82, 116, 16
0, 83, 116, 16
0, 84, 116, 16
0, 85, 116, 16
0, 86, 116, 16
0, 87, 116, 16
0, 88, 116, 16
0, 89, 116, 16
0, 90, 116, 16
0, 91, 116, 16
0, 92, 116, 16
0, 93, 116, 16
0, 94, 116, 16
0, 95, 116, 16
0, 80, 117, 16
0, 81, 117, 16
0, 82, 117, 16
0, 83, 117, 16
0, 84, 117, 16
0, 85, 117, 16
0, 86, 117, 16
0, 87, 117, 16
0, 88, 117, 16
0, 89, 117, 16
0, 90, 117, 16
0, 91, 117, 16
0, 92, 117, 16
0, 93, 117, 16
0, 94, 117, 16
0, 95, 117, 16
0, 80, 118, 16
0, 81, 118, 16
0, 82, 118, 16
0, 83, 118, 16
0, 84, 118, 16
0, 85, 118, 16
0, 86, 118, 16
0, 87, 118, 16
0, 88, 118, 16
0, 89, 118, 16
0, 90, 118, 16
0, 91, 118, 16
0, 92, 118, 16
0, 93, 118, 16
0, 94, 118, 16
0, 95, 118, 16
0, 80, 119, 16
0, 81, 119, 16
0, 82, 119, 16
0, 83, 119, 16
0, 84, 119, 16
0, 85, 119, 16
0, 86, 119, 16
0, 87, 119, 16
0, 88, 119, 16
0, 89, 119, 16
0, 90, 119, 16
0, 91, 119, 16
0, 92, 119, 16
0, 93, 119, 16
0, 94, 119, 16
0, 95, 119, 16
0, 80, 120, 16
0, 81, 120, 16
0, 82, 120, 16
0, 83, 120, 16
0, 84, 120, 16
0, 85, 120, 16
0, 86, 120, 16
0, 87, 120, 16
0, 88, 120, 16
0, 89, 120, 16
0, 90, 120, 16
0, 91, 120, 16
0, 92, 120, 16
0, 93, 120, 16
0, 94, 120, 16
0, 95, 120, 16
0, 80, 121, 16
0, 81, 121, 16
0, 82, 121, 16
0, 83, 121, 16
0, 84, 121, 16
0, 85, 121, 16
0, 86, 121, 16
0, 87, 121, 16
0, 88, 121, 16
0, 89, 121, 16
0, 90, 121, 16
0, 91, 121, 16
0, 92, 121, 16
0, 93, 121, 16
0, 94, 121, 16
0, 95, 121, 16
0, 80, 122, 16
0, 81, 122, 16
0, 82, 122, 16
0, 83, 122, 16
0, 84, 122, 16
0, 85, 122, 16
0, 86, 122, 16
0, 87, 122, 16
0, 88, 122, 16
0, 89, 122, 16
0, 90, 122, 16
0, 91, 122, 16
0, 92, 122, 16
0, 93, 122, 16
0, 94, 122, 16
0, 95, 122, 16
0, 80, 123, 16
0, 81, 123, 16
0, 82, 123, 16
0, 83, 123, 16
0, 84, 123, 16
0, 85, 123, 16
0, 86, 123, 16
0, 87, 123, 16
0, 88, 123, 16
0, 89, 123, 16
0, 90, 123, 16
0, 91, 123, 16
0, 92, 123, 16
0, 93, 123, 16
0, 94, 123, 16
0, 95, 123, 16
0, 80, 124, 16
0, 81, 124, 16
0, 82, 124, 30
0, 83, 124, 30
0, 84, 124, 30
0, 85, 124, 30
0, 86, 124, 30
0, 87, 124, 30
0, 88, 124, 30
0, 89, 124, 30
0, 90, 124, 30
0, 91, 124, 30
0, 92, 124, 30
0, 93, 124, 30
0, 94, 124, 30
0, 95, 124, 30
0, 80, 125, 16
0, 81, 125, 16
0, 82, 125, 30
0, 83, 125, 30
0, 84, 125, 30
0, 85, 125, 30
0, 86, 125, 30
0, 87, 125, 30
0, 88, 125, 30
0, 89, 125, 30
0, 90, 125, 30
0, 91, 125, 30
0, 92, 125, 30
0, 93, 125, 30
0, 94, 125, 30
0, 95, 125, 30
0, 80, 126, 30
0, 81, 126, 30
0, 82, 126, 30
0, 83, 126, 30
0, 84, 126, 30
0, 85, 126, 30
0, 86, 126, 30
0, 87, 126, 30
0, 88, 126, 30
0, 89, 126, 30
0, 90, 126, 30
0, 91, 126, 30
0, 92, 126, 30
0, 93, 126, 30
0, 94, 126, 30
0, 95, 126, 30
0, 80, 127, 30
0, 81, 127, 30
0, 82, 127, 30
0, 83, 127, 30
0, 84, 127, 30
0, 85, 127, 30
0, 86, 127, 30
0, 87, 127, 30
0, 88, 127, 30
